# Water_Temp.Temp,_°C_(LGR_S_N__2003431,_SEN_S_N__2003431)@WRST-040.EntireRecord.csv generated at 2024-02-21 18:14:58 (UTC-05:00) by AQUARIUS Time-Series 22.4.180.0
# 
# Time-series identifier: Water Temp.Temp, °C (LGR S/N: 2003431, SEN S/N: 2003431)@WRST-040
# Location: Chokosna River
# UTC offset: (UTC-08:00)
# Value units: degC
# Value parameter: Water Temp
# Interpolation type: Instantaneous Values
# Time-series type: Basic
# 
# Export options: Corrected signal from Beginning of Record to End of Record
# 
# CSV data starts at line 15.
# 
ISO 8601 UTC,Timestamp (UTC-08:00),Value,Approval Level,Grade,Qualifiers
2008-06-09T02:40:00Z,2008-06-08 18:40:00,9.262,Working,-1,
2008-06-09T02:48:00Z,2008-06-08 18:48:00,9.262,Working,-1,
2008-06-09T02:56:00Z,2008-06-08 18:56:00,9.238,Working,-1,
2008-06-09T03:04:00Z,2008-06-08 19:04:00,9.188,Working,-1,
2008-06-09T03:12:00Z,2008-06-08 19:12:00,9.139,Working,-1,
2008-06-09T03:20:00Z,2008-06-08 19:20:00,9.089,Working,-1,
2008-06-09T03:28:00Z,2008-06-08 19:28:00,9.064,Working,-1,
2008-06-09T03:36:00Z,2008-06-08 19:36:00,8.99,Working,-1,
2008-06-09T03:44:00Z,2008-06-08 19:44:00,8.941,Working,-1,
2008-06-09T03:52:00Z,2008-06-08 19:52:00,8.866,Working,-1,
2008-06-09T04:00:00Z,2008-06-08 20:00:00,8.817,Working,-1,
2008-06-09T04:08:00Z,2008-06-08 20:08:00,8.742,Working,-1,
2008-06-09T04:16:00Z,2008-06-08 20:16:00,8.668,Working,-1,
2008-06-09T04:24:00Z,2008-06-08 20:24:00,8.618,Working,-1,
2008-06-09T04:32:00Z,2008-06-08 20:32:00,8.543,Working,-1,
2008-06-09T04:40:00Z,2008-06-08 20:40:00,8.419,Working,-1,
2008-06-09T04:48:00Z,2008-06-08 20:48:00,8.419,Working,-1,
2008-06-09T04:56:00Z,2008-06-08 20:56:00,8.344,Working,-1,
2008-06-09T05:04:00Z,2008-06-08 21:04:00,8.245,Working,-1,
2008-06-09T05:12:00Z,2008-06-08 21:12:00,8.394,Working,-1,
2008-06-09T05:20:00Z,2008-06-08 21:20:00,8.394,Working,-1,
2008-06-09T05:28:00Z,2008-06-08 21:28:00,8.319,Working,-1,
2008-06-09T05:36:00Z,2008-06-08 21:36:00,8.245,Working,-1,
2008-06-09T05:44:00Z,2008-06-08 21:44:00,8.245,Working,-1,
2008-06-09T05:52:00Z,2008-06-08 21:52:00,8.195,Working,-1,
2008-06-09T06:00:00Z,2008-06-08 22:00:00,8.145,Working,-1,
2008-06-09T06:08:00Z,2008-06-08 22:08:00,8.145,Working,-1,
2008-06-09T06:16:00Z,2008-06-08 22:16:00,8.095,Working,-1,
2008-06-09T06:24:00Z,2008-06-08 22:24:00,8.045,Working,-1,
2008-06-09T06:32:00Z,2008-06-08 22:32:00,7.945,Working,-1,
2008-06-09T06:40:00Z,2008-06-08 22:40:00,7.87,Working,-1,
2008-06-09T06:48:00Z,2008-06-08 22:48:00,7.82,Working,-1,
2008-06-09T06:56:00Z,2008-06-08 22:56:00,7.72,Working,-1,
2008-06-09T07:04:00Z,2008-06-08 23:04:00,7.645,Working,-1,
2008-06-09T07:12:00Z,2008-06-08 23:12:00,7.594,Working,-1,
2008-06-09T07:20:00Z,2008-06-08 23:20:00,7.519,Working,-1,
2008-06-09T07:28:00Z,2008-06-08 23:28:00,7.444,Working,-1,
2008-06-09T07:36:00Z,2008-06-08 23:36:00,7.343,Working,-1,
2008-06-09T07:44:00Z,2008-06-08 23:44:00,7.268,Working,-1,
2008-06-09T07:52:00Z,2008-06-08 23:52:00,7.167,Working,-1,
2008-06-09T08:00:00Z,2008-06-09 00:00:00,7.066,Working,-1,
2008-06-09T08:08:00Z,2008-06-09 00:08:00,6.965,Working,-1,
2008-06-09T08:16:00Z,2008-06-09 00:16:00,6.864,Working,-1,
2008-06-09T08:24:00Z,2008-06-09 00:24:00,6.763,Working,-1,
2008-06-09T08:32:00Z,2008-06-09 00:32:00,6.661,Working,-1,
2008-06-09T08:40:00Z,2008-06-09 00:40:00,6.56,Working,-1,
2008-06-09T08:48:00Z,2008-06-09 00:48:00,6.484,Working,-1,
2008-06-09T08:56:00Z,2008-06-09 00:56:00,6.408,Working,-1,
2008-06-09T09:04:00Z,2008-06-09 01:04:00,6.306,Working,-1,
2008-06-09T09:12:00Z,2008-06-09 01:12:00,6.23,Working,-1,
2008-06-09T09:20:00Z,2008-06-09 01:20:00,6.102,Working,-1,
2008-06-09T09:28:00Z,2008-06-09 01:28:00,5.975,Working,-1,
2008-06-09T09:36:00Z,2008-06-09 01:36:00,5.949,Working,-1,
2008-06-09T09:44:00Z,2008-06-09 01:44:00,5.898,Working,-1,
2008-06-09T09:52:00Z,2008-06-09 01:52:00,5.821,Working,-1,
2008-06-09T10:00:00Z,2008-06-09 02:00:00,5.745,Working,-1,
2008-06-09T10:08:00Z,2008-06-09 02:08:00,5.668,Working,-1,
2008-06-09T10:16:00Z,2008-06-09 02:16:00,5.565,Working,-1,
2008-06-09T10:24:00Z,2008-06-09 02:24:00,5.462,Working,-1,
2008-06-09T10:32:00Z,2008-06-09 02:32:00,5.385,Working,-1,
2008-06-09T10:40:00Z,2008-06-09 02:40:00,5.308,Working,-1,
2008-06-09T10:48:00Z,2008-06-09 02:48:00,5.231,Working,-1,
2008-06-09T10:56:00Z,2008-06-09 02:56:00,5.154,Working,-1,
2008-06-09T11:04:00Z,2008-06-09 03:04:00,5.05,Working,-1,
2008-06-09T11:12:00Z,2008-06-09 03:12:00,4.999,Working,-1,
2008-06-09T11:20:00Z,2008-06-09 03:20:00,4.895,Working,-1,
2008-06-09T11:28:00Z,2008-06-09 03:28:00,4.818,Working,-1,
2008-06-09T11:36:00Z,2008-06-09 03:36:00,4.74,Working,-1,
2008-06-09T11:44:00Z,2008-06-09 03:44:00,4.636,Working,-1,
2008-06-09T11:52:00Z,2008-06-09 03:52:00,4.584,Working,-1,
2008-06-09T12:00:00Z,2008-06-09 04:00:00,4.506,Working,-1,
2008-06-09T12:08:00Z,2008-06-09 04:08:00,4.428,Working,-1,
2008-06-09T12:16:00Z,2008-06-09 04:16:00,4.376,Working,-1,
2008-06-09T12:24:00Z,2008-06-09 04:24:00,4.298,Working,-1,
2008-06-09T12:32:00Z,2008-06-09 04:32:00,4.22,Working,-1,
2008-06-09T12:40:00Z,2008-06-09 04:40:00,4.168,Working,-1,
2008-06-09T12:48:00Z,2008-06-09 04:48:00,4.063,Working,-1,
2008-06-09T12:56:00Z,2008-06-09 04:56:00,4.011,Working,-1,
2008-06-09T13:04:00Z,2008-06-09 05:04:00,3.958,Working,-1,
2008-06-09T13:12:00Z,2008-06-09 05:12:00,3.906,Working,-1,
2008-06-09T13:20:00Z,2008-06-09 05:20:00,3.827,Working,-1,
2008-06-09T13:28:00Z,2008-06-09 05:28:00,3.775,Working,-1,
2008-06-09T13:36:00Z,2008-06-09 05:36:00,3.722,Working,-1,
2008-06-09T13:44:00Z,2008-06-09 05:44:00,3.67,Working,-1,
2008-06-09T13:52:00Z,2008-06-09 05:52:00,3.617,Working,-1,
2008-06-09T14:00:00Z,2008-06-09 06:00:00,3.591,Working,-1,
2008-06-09T14:08:00Z,2008-06-09 06:08:00,3.538,Working,-1,
2008-06-09T14:16:00Z,2008-06-09 06:16:00,3.485,Working,-1,
2008-06-09T14:24:00Z,2008-06-09 06:24:00,3.459,Working,-1,
2008-06-09T14:32:00Z,2008-06-09 06:32:00,3.433,Working,-1,
2008-06-09T14:40:00Z,2008-06-09 06:40:00,3.406,Working,-1,
2008-06-09T14:48:00Z,2008-06-09 06:48:00,3.38,Working,-1,
2008-06-09T14:56:00Z,2008-06-09 06:56:00,3.38,Working,-1,
2008-06-09T15:04:00Z,2008-06-09 07:04:00,3.354,Working,-1,
2008-06-09T15:12:00Z,2008-06-09 07:12:00,3.354,Working,-1,
2008-06-09T15:20:00Z,2008-06-09 07:20:00,3.38,Working,-1,
2008-06-09T15:28:00Z,2008-06-09 07:28:00,3.38,Working,-1,
2008-06-09T15:36:00Z,2008-06-09 07:36:00,3.38,Working,-1,
2008-06-09T15:44:00Z,2008-06-09 07:44:00,3.38,Working,-1,
2008-06-09T15:52:00Z,2008-06-09 07:52:00,3.38,Working,-1,
2008-06-09T16:00:00Z,2008-06-09 08:00:00,3.406,Working,-1,
2008-06-09T16:08:00Z,2008-06-09 08:08:00,3.406,Working,-1,
2008-06-09T16:16:00Z,2008-06-09 08:16:00,3.433,Working,-1,
2008-06-09T16:24:00Z,2008-06-09 08:24:00,3.459,Working,-1,
2008-06-09T16:32:00Z,2008-06-09 08:32:00,3.485,Working,-1,
2008-06-09T16:40:00Z,2008-06-09 08:40:00,3.485,Working,-1,
2008-06-09T16:48:00Z,2008-06-09 08:48:00,3.538,Working,-1,
2008-06-09T16:56:00Z,2008-06-09 08:56:00,3.591,Working,-1,
2008-06-09T17:04:00Z,2008-06-09 09:04:00,3.67,Working,-1,
2008-06-09T17:12:00Z,2008-06-09 09:12:00,3.722,Working,-1,
2008-06-09T17:20:00Z,2008-06-09 09:20:00,3.801,Working,-1,
2008-06-09T17:28:00Z,2008-06-09 09:28:00,3.88,Working,-1,
2008-06-09T17:36:00Z,2008-06-09 09:36:00,3.958,Working,-1,
2008-06-09T17:44:00Z,2008-06-09 09:44:00,4.011,Working,-1,
2008-06-09T17:52:00Z,2008-06-09 09:52:00,4.063,Working,-1,
2008-06-09T18:00:00Z,2008-06-09 10:00:00,4.141,Working,-1,
2008-06-09T18:08:00Z,2008-06-09 10:08:00,4.22,Working,-1,
2008-06-09T18:16:00Z,2008-06-09 10:16:00,4.324,Working,-1,
2008-06-09T18:24:00Z,2008-06-09 10:24:00,4.376,Working,-1,
2008-06-09T18:32:00Z,2008-06-09 10:32:00,4.48,Working,-1,
2008-06-09T18:40:00Z,2008-06-09 10:40:00,4.558,Working,-1,
2008-06-09T18:48:00Z,2008-06-09 10:48:00,4.636,Working,-1,
2008-06-09T18:56:00Z,2008-06-09 10:56:00,4.714,Working,-1,
2008-06-09T19:04:00Z,2008-06-09 11:04:00,4.818,Working,-1,
2008-06-09T19:12:00Z,2008-06-09 11:12:00,4.947,Working,-1,
2008-06-09T19:20:00Z,2008-06-09 11:20:00,5.05,Working,-1,
2008-06-09T19:28:00Z,2008-06-09 11:28:00,5.128,Working,-1,
2008-06-09T19:36:00Z,2008-06-09 11:36:00,5.231,Working,-1,
2008-06-09T19:44:00Z,2008-06-09 11:44:00,5.334,Working,-1,
2008-06-09T19:52:00Z,2008-06-09 11:52:00,5.437,Working,-1,
2008-06-09T20:00:00Z,2008-06-09 12:00:00,5.539,Working,-1,
2008-06-09T20:08:00Z,2008-06-09 12:08:00,5.616,Working,-1,
2008-06-09T20:16:00Z,2008-06-09 12:16:00,5.719,Working,-1,
2008-06-09T20:24:00Z,2008-06-09 12:24:00,5.821,Working,-1,
2008-06-09T20:32:00Z,2008-06-09 12:32:00,5.924,Working,-1,
2008-06-09T20:40:00Z,2008-06-09 12:40:00,6.026,Working,-1,
2008-06-09T20:48:00Z,2008-06-09 12:48:00,6.102,Working,-1,
2008-06-09T20:56:00Z,2008-06-09 12:56:00,6.204,Working,-1,
2008-06-09T21:04:00Z,2008-06-09 13:04:00,6.408,Working,-1,
2008-06-09T21:12:00Z,2008-06-09 13:12:00,6.458,Working,-1,
2008-06-09T21:20:00Z,2008-06-09 13:20:00,6.56,Working,-1,
2008-06-09T21:28:00Z,2008-06-09 13:28:00,6.661,Working,-1,
2008-06-09T21:36:00Z,2008-06-09 13:36:00,6.661,Working,-1,
2008-06-09T21:44:00Z,2008-06-09 13:44:00,6.661,Working,-1,
2008-06-09T21:52:00Z,2008-06-09 13:52:00,6.687,Working,-1,
2008-06-09T22:00:00Z,2008-06-09 14:00:00,6.687,Working,-1,
2008-06-09T22:08:00Z,2008-06-09 14:08:00,6.712,Working,-1,
2008-06-09T22:16:00Z,2008-06-09 14:16:00,6.763,Working,-1,
2008-06-09T22:24:00Z,2008-06-09 14:24:00,6.889,Working,-1,
2008-06-09T22:32:00Z,2008-06-09 14:32:00,7.066,Working,-1,
2008-06-09T22:40:00Z,2008-06-09 14:40:00,7.242,Working,-1,
2008-06-09T22:48:00Z,2008-06-09 14:48:00,7.268,Working,-1,
2008-06-09T22:56:00Z,2008-06-09 14:56:00,7.343,Working,-1,
2008-06-09T23:04:00Z,2008-06-09 15:04:00,7.419,Working,-1,
2008-06-09T23:12:00Z,2008-06-09 15:12:00,7.469,Working,-1,
2008-06-09T23:20:00Z,2008-06-09 15:20:00,7.619,Working,-1,
2008-06-09T23:28:00Z,2008-06-09 15:28:00,7.795,Working,-1,
2008-06-09T23:36:00Z,2008-06-09 15:36:00,7.97,Working,-1,
2008-06-09T23:44:00Z,2008-06-09 15:44:00,8.17,Working,-1,
2008-06-09T23:52:00Z,2008-06-09 15:52:00,8.344,Working,-1,
2008-06-10T00:00:00Z,2008-06-09 16:00:00,8.444,Working,-1,
2008-06-10T00:08:00Z,2008-06-09 16:08:00,8.494,Working,-1,
2008-06-10T00:16:00Z,2008-06-09 16:16:00,8.643,Working,-1,
2008-06-10T00:24:00Z,2008-06-09 16:24:00,8.742,Working,-1,
2008-06-10T00:32:00Z,2008-06-09 16:32:00,8.792,Working,-1,
2008-06-10T00:40:00Z,2008-06-09 16:40:00,8.941,Working,-1,
2008-06-10T00:48:00Z,2008-06-09 16:48:00,9.064,Working,-1,
2008-06-10T00:56:00Z,2008-06-09 16:56:00,9.188,Working,-1,
2008-06-10T01:04:00Z,2008-06-09 17:04:00,9.213,Working,-1,
2008-06-10T01:12:00Z,2008-06-09 17:12:00,9.188,Working,-1,
2008-06-10T01:20:00Z,2008-06-09 17:20:00,9.163,Working,-1,
2008-06-10T01:28:00Z,2008-06-09 17:28:00,9.139,Working,-1,
2008-06-10T01:36:00Z,2008-06-09 17:36:00,9.114,Working,-1,
2008-06-10T01:44:00Z,2008-06-09 17:44:00,9.089,Working,-1,
2008-06-10T01:52:00Z,2008-06-09 17:52:00,9.089,Working,-1,
2008-06-10T02:00:00Z,2008-06-09 18:00:00,9.064,Working,-1,
2008-06-10T02:08:00Z,2008-06-09 18:08:00,8.99,Working,-1,
2008-06-10T02:16:00Z,2008-06-09 18:16:00,8.916,Working,-1,
2008-06-10T02:24:00Z,2008-06-09 18:24:00,8.866,Working,-1,
2008-06-10T02:32:00Z,2008-06-09 18:32:00,8.841,Working,-1,
2008-06-10T02:40:00Z,2008-06-09 18:40:00,8.841,Working,-1,
2008-06-10T02:48:00Z,2008-06-09 18:48:00,8.841,Working,-1,
2008-06-10T02:56:00Z,2008-06-09 18:56:00,8.841,Working,-1,
2008-06-10T03:04:00Z,2008-06-09 19:04:00,8.817,Working,-1,
2008-06-10T03:12:00Z,2008-06-09 19:12:00,8.767,Working,-1,
2008-06-10T03:20:00Z,2008-06-09 19:20:00,8.717,Working,-1,
2008-06-10T03:28:00Z,2008-06-09 19:28:00,8.668,Working,-1,
2008-06-10T03:36:00Z,2008-06-09 19:36:00,8.618,Working,-1,
2008-06-10T03:44:00Z,2008-06-09 19:44:00,8.568,Working,-1,
2008-06-10T03:52:00Z,2008-06-09 19:52:00,8.519,Working,-1,
2008-06-10T04:00:00Z,2008-06-09 20:00:00,8.469,Working,-1,
2008-06-10T04:08:00Z,2008-06-09 20:08:00,8.394,Working,-1,
2008-06-10T04:16:00Z,2008-06-09 20:16:00,8.344,Working,-1,
2008-06-10T04:24:00Z,2008-06-09 20:24:00,8.295,Working,-1,
2008-06-10T04:32:00Z,2008-06-09 20:32:00,8.22,Working,-1,
2008-06-10T04:40:00Z,2008-06-09 20:40:00,8.145,Working,-1,
2008-06-10T04:48:00Z,2008-06-09 20:48:00,8.045,Working,-1,
2008-06-10T04:56:00Z,2008-06-09 20:56:00,7.97,Working,-1,
2008-06-10T05:04:00Z,2008-06-09 21:04:00,7.92,Working,-1,
2008-06-10T05:12:00Z,2008-06-09 21:12:00,7.87,Working,-1,
2008-06-10T05:20:00Z,2008-06-09 21:20:00,7.845,Working,-1,
2008-06-10T05:28:00Z,2008-06-09 21:28:00,7.795,Working,-1,
2008-06-10T05:36:00Z,2008-06-09 21:36:00,7.745,Working,-1,
2008-06-10T05:44:00Z,2008-06-09 21:44:00,7.695,Working,-1,
2008-06-10T05:52:00Z,2008-06-09 21:52:00,7.67,Working,-1,
2008-06-10T06:00:00Z,2008-06-09 22:00:00,7.645,Working,-1,
2008-06-10T06:08:00Z,2008-06-09 22:08:00,7.594,Working,-1,
2008-06-10T06:16:00Z,2008-06-09 22:16:00,7.544,Working,-1,
2008-06-10T06:24:00Z,2008-06-09 22:24:00,7.494,Working,-1,
2008-06-10T06:32:00Z,2008-06-09 22:32:00,7.419,Working,-1,
2008-06-10T06:40:00Z,2008-06-09 22:40:00,7.343,Working,-1,
2008-06-10T06:48:00Z,2008-06-09 22:48:00,7.268,Working,-1,
2008-06-10T06:56:00Z,2008-06-09 22:56:00,7.192,Working,-1,
2008-06-10T07:04:00Z,2008-06-09 23:04:00,7.116,Working,-1,
2008-06-10T07:12:00Z,2008-06-09 23:12:00,7.041,Working,-1,
2008-06-10T07:20:00Z,2008-06-09 23:20:00,6.965,Working,-1,
2008-06-10T07:28:00Z,2008-06-09 23:28:00,6.889,Working,-1,
2008-06-10T07:36:00Z,2008-06-09 23:36:00,6.788,Working,-1,
2008-06-10T07:44:00Z,2008-06-09 23:44:00,6.687,Working,-1,
2008-06-10T07:52:00Z,2008-06-09 23:52:00,6.611,Working,-1,
2008-06-10T08:00:00Z,2008-06-10 00:00:00,6.509,Working,-1,
2008-06-10T08:08:00Z,2008-06-10 00:08:00,6.408,Working,-1,
2008-06-10T08:16:00Z,2008-06-10 00:16:00,6.306,Working,-1,
2008-06-10T08:24:00Z,2008-06-10 00:24:00,6.204,Working,-1,
2008-06-10T08:32:00Z,2008-06-10 00:32:00,6.102,Working,-1,
2008-06-10T08:40:00Z,2008-06-10 00:40:00,6,Working,-1,
2008-06-10T08:48:00Z,2008-06-10 00:48:00,5.898,Working,-1,
2008-06-10T08:56:00Z,2008-06-10 00:56:00,5.796,Working,-1,
2008-06-10T09:04:00Z,2008-06-10 01:04:00,5.693,Working,-1,
2008-06-10T09:12:00Z,2008-06-10 01:12:00,5.591,Working,-1,
2008-06-10T09:20:00Z,2008-06-10 01:20:00,5.462,Working,-1,
2008-06-10T09:28:00Z,2008-06-10 01:28:00,5.36,Working,-1,
2008-06-10T09:36:00Z,2008-06-10 01:36:00,5.257,Working,-1,
2008-06-10T09:44:00Z,2008-06-10 01:44:00,5.154,Working,-1,
2008-06-10T09:52:00Z,2008-06-10 01:52:00,5.076,Working,-1,
2008-06-10T10:00:00Z,2008-06-10 02:00:00,4.973,Working,-1,
2008-06-10T10:08:00Z,2008-06-10 02:08:00,4.895,Working,-1,
2008-06-10T10:16:00Z,2008-06-10 02:16:00,4.792,Working,-1,
2008-06-10T10:24:00Z,2008-06-10 02:24:00,4.714,Working,-1,
2008-06-10T10:32:00Z,2008-06-10 02:32:00,4.636,Working,-1,
2008-06-10T10:40:00Z,2008-06-10 02:40:00,4.584,Working,-1,
2008-06-10T10:48:00Z,2008-06-10 02:48:00,4.532,Working,-1,
2008-06-10T10:56:00Z,2008-06-10 02:56:00,4.454,Working,-1,
2008-06-10T11:04:00Z,2008-06-10 03:04:00,4.376,Working,-1,
2008-06-10T11:12:00Z,2008-06-10 03:12:00,4.324,Working,-1,
2008-06-10T11:20:00Z,2008-06-10 03:20:00,4.246,Working,-1,
2008-06-10T11:28:00Z,2008-06-10 03:28:00,4.194,Working,-1,
2008-06-10T11:36:00Z,2008-06-10 03:36:00,4.115,Working,-1,
2008-06-10T11:44:00Z,2008-06-10 03:44:00,4.063,Working,-1,
2008-06-10T11:52:00Z,2008-06-10 03:52:00,4.011,Working,-1,
2008-06-10T12:00:00Z,2008-06-10 04:00:00,3.958,Working,-1,
2008-06-10T12:08:00Z,2008-06-10 04:08:00,3.906,Working,-1,
2008-06-10T12:16:00Z,2008-06-10 04:16:00,3.88,Working,-1,
2008-06-10T12:24:00Z,2008-06-10 04:24:00,3.827,Working,-1,
2008-06-10T12:32:00Z,2008-06-10 04:32:00,3.801,Working,-1,
2008-06-10T12:40:00Z,2008-06-10 04:40:00,3.749,Working,-1,
2008-06-10T12:48:00Z,2008-06-10 04:48:00,3.722,Working,-1,
2008-06-10T12:56:00Z,2008-06-10 04:56:00,3.696,Working,-1,
2008-06-10T13:04:00Z,2008-06-10 05:04:00,3.643,Working,-1,
2008-06-10T13:12:00Z,2008-06-10 05:12:00,3.617,Working,-1,
2008-06-10T13:20:00Z,2008-06-10 05:20:00,3.591,Working,-1,
2008-06-10T13:28:00Z,2008-06-10 05:28:00,3.538,Working,-1,
2008-06-10T13:36:00Z,2008-06-10 05:36:00,3.538,Working,-1,
2008-06-10T13:44:00Z,2008-06-10 05:44:00,3.485,Working,-1,
2008-06-10T13:52:00Z,2008-06-10 05:52:00,3.485,Working,-1,
2008-06-10T14:00:00Z,2008-06-10 06:00:00,3.459,Working,-1,
2008-06-10T14:08:00Z,2008-06-10 06:08:00,3.433,Working,-1,
2008-06-10T14:16:00Z,2008-06-10 06:16:00,3.433,Working,-1,
2008-06-10T14:24:00Z,2008-06-10 06:24:00,3.433,Working,-1,
2008-06-10T14:32:00Z,2008-06-10 06:32:00,3.433,Working,-1,
2008-06-10T14:40:00Z,2008-06-10 06:40:00,3.433,Working,-1,
2008-06-10T14:48:00Z,2008-06-10 06:48:00,3.433,Working,-1,
2008-06-10T14:56:00Z,2008-06-10 06:56:00,3.433,Working,-1,
2008-06-10T15:04:00Z,2008-06-10 07:04:00,3.433,Working,-1,
2008-06-10T15:12:00Z,2008-06-10 07:12:00,3.459,Working,-1,
2008-06-10T15:20:00Z,2008-06-10 07:20:00,3.459,Working,-1,
2008-06-10T15:28:00Z,2008-06-10 07:28:00,3.459,Working,-1,
2008-06-10T15:36:00Z,2008-06-10 07:36:00,3.485,Working,-1,
2008-06-10T15:44:00Z,2008-06-10 07:44:00,3.485,Working,-1,
2008-06-10T15:52:00Z,2008-06-10 07:52:00,3.512,Working,-1,
2008-06-10T16:00:00Z,2008-06-10 08:00:00,3.538,Working,-1,
2008-06-10T16:08:00Z,2008-06-10 08:08:00,3.538,Working,-1,
2008-06-10T16:16:00Z,2008-06-10 08:16:00,3.564,Working,-1,
2008-06-10T16:24:00Z,2008-06-10 08:24:00,3.564,Working,-1,
2008-06-10T16:32:00Z,2008-06-10 08:32:00,3.591,Working,-1,
2008-06-10T16:40:00Z,2008-06-10 08:40:00,3.617,Working,-1,
2008-06-10T16:48:00Z,2008-06-10 08:48:00,3.643,Working,-1,
2008-06-10T16:56:00Z,2008-06-10 08:56:00,3.67,Working,-1,
2008-06-10T17:04:00Z,2008-06-10 09:04:00,3.67,Working,-1,
2008-06-10T17:12:00Z,2008-06-10 09:12:00,3.696,Working,-1,
2008-06-10T17:20:00Z,2008-06-10 09:20:00,3.722,Working,-1,
2008-06-10T17:28:00Z,2008-06-10 09:28:00,3.749,Working,-1,
2008-06-10T17:36:00Z,2008-06-10 09:36:00,3.801,Working,-1,
2008-06-10T17:44:00Z,2008-06-10 09:44:00,3.854,Working,-1,
2008-06-10T17:52:00Z,2008-06-10 09:52:00,3.906,Working,-1,
2008-06-10T18:00:00Z,2008-06-10 10:00:00,3.985,Working,-1,
2008-06-10T18:08:00Z,2008-06-10 10:08:00,4.037,Working,-1,
2008-06-10T18:16:00Z,2008-06-10 10:16:00,4.089,Working,-1,
2008-06-10T18:24:00Z,2008-06-10 10:24:00,4.115,Working,-1,
2008-06-10T18:32:00Z,2008-06-10 10:32:00,4.168,Working,-1,
2008-06-10T18:40:00Z,2008-06-10 10:40:00,4.22,Working,-1,
2008-06-10T18:48:00Z,2008-06-10 10:48:00,4.22,Working,-1,
2008-06-10T18:56:00Z,2008-06-10 10:56:00,4.22,Working,-1,
2008-06-10T19:04:00Z,2008-06-10 11:04:00,4.376,Working,-1,
2008-06-10T19:12:00Z,2008-06-10 11:12:00,4.428,Working,-1,
2008-06-10T19:20:00Z,2008-06-10 11:20:00,4.454,Working,-1,
2008-06-10T19:28:00Z,2008-06-10 11:28:00,4.506,Working,-1,
2008-06-10T19:36:00Z,2008-06-10 11:36:00,4.584,Working,-1,
2008-06-10T19:44:00Z,2008-06-10 11:44:00,4.61,Working,-1,
2008-06-10T19:52:00Z,2008-06-10 11:52:00,4.688,Working,-1,
2008-06-10T20:00:00Z,2008-06-10 12:00:00,4.662,Working,-1,
2008-06-10T20:08:00Z,2008-06-10 12:08:00,4.869,Working,-1,
2008-06-10T20:16:00Z,2008-06-10 12:16:00,5.05,Working,-1,
2008-06-10T20:24:00Z,2008-06-10 12:24:00,5.205,Working,-1,
2008-06-10T20:32:00Z,2008-06-10 12:32:00,5.076,Working,-1,
2008-06-10T20:40:00Z,2008-06-10 12:40:00,4.844,Working,-1,
2008-06-10T20:48:00Z,2008-06-10 12:48:00,5.231,Working,-1,
2008-06-10T20:56:00Z,2008-06-10 12:56:00,5.334,Working,-1,
2008-06-10T21:04:00Z,2008-06-10 13:04:00,5.565,Working,-1,
2008-06-10T21:12:00Z,2008-06-10 13:12:00,5.719,Working,-1,
2008-06-10T21:20:00Z,2008-06-10 13:20:00,5.719,Working,-1,
2008-06-10T21:28:00Z,2008-06-10 13:28:00,6,Working,-1,
